employee_id,date,score
924,2020-11-01,8
924,2021-11-01,9
924,2022-11-01,7
924,2023-11-01,10
925,2021-11-01,9
925,2022-11-01,10
925,2023-11-01,8
926,2021-11-01,10
926,2022-11-01,9
926,2023-11-01,8
927,2021-11-01,7
927,2022-11-01,5
927,2023-11-01,5
928,2021-11-01,8
928,2022-11-01,7
928,2023-11-01,8
929,2023-11-01,10
930,2016-11-01,10
930,2017-11-01,10
930,2018-11-01,8
930,2019-11-01,10
930,2020-11-01,10
930,2021-11-01,10
930,2022-11-01,7
930,2023-11-01,10
931,2021-11-01,10
931,2022-11-01,10
931,2023-11-01,7
932,2022-11-01,7
932,2023-11-01,10
933,2020-11-01,10
933,2021-11-01,10
933,2022-11-01,10
933,2023-11-01,9
934,2021-11-01,9
934,2022-11-01,7
934,2023-11-01,9
935,2023-11-01,7
936,2023-11-01,7
937,2022-11-01,8
937,2023-11-01,8
938,2022-11-01,9
938,2023-11-01,9
939,2020-11-01,8
939,2021-11-01,8
939,2022-11-01,10
939,2023-11-01,8
940,2022-11-01,10
940,2023-11-01,10
941,2015-11-01,4
941,2016-11-01,4
941,2017-11-01,4
941,2018-11-01,3
941,2019-11-01,5
941,2020-11-01,3
941,2021-11-01,5
941,2022-11-01,4
941,2023-11-01,3
942,2021-11-01,7
942,2022-11-01,8
942,2023-11-01,8
943,2016-11-01,10
943,2017-11-01,9
943,2018-11-01,8
943,2019-11-01,4
943,2020-11-01,5
943,2021-11-01,3
943,2022-11-01,5
943,2023-11-01,3
944,2021-11-01,7
944,2022-11-01,8
944,2023-11-01,8
945,2015-11-01,7
945,2016-11-01,8
945,2017-11-01,10
945,2018-11-01,8
945,2019-11-01,9
945,2020-11-01,8
945,2021-11-01,7
945,2022-11-01,9
945,2023-11-01,8
946,2022-11-01,7
946,2023-11-01,9
947,2020-11-01,10
947,2021-11-01,8
947,2022-11-01,8
947,2023-11-01,10
948,2020-11-01,9
948,2021-11-01,8
948,2022-11-01,10
948,2023-11-01,8
949,2021-11-01,8
949,2022-11-01,7
949,2023-11-01,7
950,2016-11-01,9
950,2017-11-01,9
950,2018-11-01,9
950,2019-11-01,9
950,2020-11-01,9
950,2021-11-01,7
950,2022-11-01,9
950,2023-11-01,10
951,2016-11-01,7
951,2017-11-01,10
951,2018-11-01,4
951,2019-11-01,3
951,2020-11-01,4
951,2021-11-01,4
951,2022-11-01,5
951,2023-11-01,5
952,2017-11-01,8
952,2018-11-01,10
952,2019-11-01,7
952,2020-11-01,5
952,2021-11-01,5
952,2022-11-01,4
952,2023-11-01,4
953,2022-11-01,10
953,2023-11-01,10
954,2022-11-01,9
954,2023-11-01,9
955,2020-11-01,8
955,2021-11-01,8
955,2022-11-01,9
955,2023-11-01,8
956,2021-11-01,9
956,2022-11-01,7
956,2023-11-01,7
957,2017-11-01,10
957,2018-11-01,8
957,2019-11-01,10
957,2020-11-01,8
957,2021-11-01,7
957,2022-11-01,10
957,2023-11-01,9
958,2022-11-01,7
958,2023-11-01,9
959,2020-11-01,9
959,2021-11-01,7
959,2022-11-01,3
959,2023-11-01,5
960,2021-11-01,7
960,2022-11-01,10
960,2023-11-01,9
961,2022-11-01,10
961,2023-11-01,10
962,2021-11-01,10
962,2022-11-01,9
962,2023-11-01,7
963,2022-11-01,9
963,2023-11-01,8
964,2020-11-01,10
964,2021-11-01,10
964,2022-11-01,8
964,2023-11-01,4
965,2021-11-01,10
965,2022-11-01,9
965,2023-11-01,4
966,2022-11-01,7
966,2023-11-01,10
967,2021-11-01,7
967,2022-11-01,9
967,2023-11-01,10
968,2020-11-01,10
968,2021-11-01,8
968,2022-11-01,8
968,2023-11-01,7
969,2020-11-01,9
969,2021-11-01,10
969,2022-11-01,5
969,2023-11-01,5
970,2021-11-01,10
970,2022-11-01,7
970,2023-11-01,3
971,2021-11-01,7
971,2022-11-01,10
971,2023-11-01,7
972,2020-11-01,10
972,2021-11-01,7
972,2022-11-01,10
972,2023-11-01,10
973,2016-11-01,8
973,2017-11-01,10
973,2018-11-01,9
973,2019-11-01,8
973,2020-11-01,10
973,2021-11-01,8
973,2022-11-01,7
973,2023-11-01,8
974,2021-11-01,8
974,2022-11-01,8
974,2023-11-01,7
975,2021-11-01,8
975,2022-11-01,8
975,2023-11-01,7
976,2018-11-01,8
976,2019-11-01,9
976,2020-11-01,9
976,2021-11-01,10
976,2022-11-01,7
976,2023-11-01,9
977,2023-11-01,8
978,2023-11-01,9
979,2023-11-01,8
980,2022-11-01,8
980,2023-11-01,7
981,2017-11-01,10
981,2018-11-01,10
981,2019-11-01,9
981,2020-11-01,9
981,2021-11-01,7
981,2022-11-01,10
981,2023-11-01,7
982,2016-11-01,9
982,2017-11-01,7
982,2018-11-01,3
982,2019-11-01,4
982,2020-11-01,4
982,2021-11-01,3
982,2022-11-01,3
982,2023-11-01,4
983,2021-11-01,8
983,2022-11-01,8
983,2023-11-01,3
984,2018-11-01,7
984,2019-11-01,7
984,2020-11-01,9
984,2021-11-01,7
984,2022-11-01,10
984,2023-11-01,10
985,2018-11-01,8
985,2019-11-01,9
985,2020-11-01,7
985,2021-11-01,8
985,2022-11-01,8
985,2023-11-01,8
986,2021-11-01,7
986,2022-11-01,9
986,2023-11-01,9
987,2021-11-01,8
987,2022-11-01,8
987,2023-11-01,9
988,2021-11-01,7
988,2022-11-01,9
988,2023-11-01,10
989,2020-11-01,10
989,2021-11-01,8
989,2022-11-01,7
989,2023-11-01,8
990,2020-11-01,8
990,2021-11-01,7
990,2022-11-01,9
990,2023-11-01,7
991,2022-11-01,10
991,2023-11-01,7
992,2021-11-01,9
992,2022-11-01,7
992,2023-11-01,9
993,2020-11-01,10
993,2021-11-01,8
993,2022-11-01,10
993,2023-11-01,9
994,2019-11-01,8
994,2020-11-01,8
994,2021-11-01,8
994,2022-11-01,9
994,2023-11-01,10
995,2021-11-01,9
995,2022-11-01,8
995,2023-11-01,7
996,2021-11-01,10
996,2022-11-01,10
996,2023-11-01,10
997,2021-11-01,9
997,2022-11-01,10
997,2023-11-01,7
998,2020-11-01,8
998,2021-11-01,10
998,2022-11-01,7
998,2023-11-01,9
999,2020-11-01,8
999,2021-11-01,10
999,2022-11-01,8
999,2023-11-01,7
1000,2022-11-01,8
1000,2023-11-01,8
1001,2020-11-01,9
1001,2021-11-01,8
1001,2022-11-01,9
1001,2023-11-01,7
1002,2022-11-01,7
1002,2023-11-01,9
1003,2019-11-01,8
1003,2020-11-01,10
1003,2021-11-01,8
1003,2022-11-01,8
1003,2023-11-01,9
1004,2021-11-01,9
1004,2022-11-01,9
1004,2023-11-01,8
1005,2021-11-01,10
1005,2022-11-01,10
1005,2023-11-01,10
1006,2019-11-01,8
1006,2020-11-01,4
1006,2021-11-01,4
1006,2022-11-01,4
1006,2023-11-01,3
1007,2023-11-01,10
1008,2023-11-01,8
1009,2021-11-01,10
1009,2022-11-01,7
1009,2023-11-01,9
1010,2021-11-01,9
1010,2022-11-01,7
1010,2023-11-01,9
1011,2021-11-01,8
1011,2022-11-01,9
1011,2023-11-01,10
1012,2020-11-01,9
1012,2021-11-01,7
1012,2022-11-01,4
1012,2023-11-01,4
1013,2020-11-01,10
1013,2021-11-01,7
1013,2022-11-01,9
1013,2023-11-01,5
1014,2022-11-01,7
1014,2023-11-01,9
1015,2021-11-01,10
1015,2022-11-01,10
1015,2023-11-01,4
1016,2019-11-01,7
1016,2020-11-01,9
1016,2021-11-01,7
1016,2022-11-01,7
1016,2023-11-01,9
1017,2021-11-01,8
1017,2022-11-01,7
1017,2023-11-01,9
1018,2021-11-01,9
1018,2022-11-01,8
1018,2023-11-01,10
1019,2020-11-01,7
1019,2021-11-01,8
1019,2022-11-01,4
1019,2023-11-01,3
1020,2022-11-01,9
1020,2023-11-01,8
1021,2020-11-01,7
1021,2021-11-01,10
1021,2022-11-01,9
1021,2023-11-01,7
1022,2021-11-01,7
1022,2022-11-01,10
1022,2023-11-01,8
1023,2020-11-01,7
1023,2021-11-01,9
1023,2022-11-01,7
1023,2023-11-01,7
1024,2021-11-01,10
1024,2022-11-01,7
1024,2023-11-01,7
1025,2022-11-01,7
1025,2023-11-01,8
1026,2021-11-01,10
1026,2022-11-01,7
1026,2023-11-01,7
1027,2023-11-01,7
1028,2021-11-01,10
1028,2022-11-01,9
1028,2023-11-01,9
1029,2016-11-01,9
1029,2017-11-01,9
1029,2018-11-01,10
1029,2019-11-01,10
1029,2020-11-01,10
1029,2021-11-01,9
1029,2022-11-01,7
1029,2023-11-01,10
1030,2021-11-01,10
1030,2022-11-01,10
1030,2023-11-01,7
1031,2018-11-01,7
1031,2019-11-01,7
1031,2020-11-01,10
1031,2021-11-01,9
1031,2022-11-01,7
1031,2023-11-01,7
1032,2023-11-01,7
1033,2017-11-01,8
1033,2018-11-01,8
1033,2019-11-01,8
1033,2020-11-01,8
1033,2021-11-01,9
1033,2022-11-01,8
1033,2023-11-01,10
1034,2023-11-01,9
1035,2017-11-01,7
1035,2018-11-01,7
1035,2019-11-01,8
1035,2020-11-01,10
1035,2021-11-01,7
1035,2022-11-01,7
1035,2023-11-01,7
1036,2023-11-01,9
1037,2022-11-01,9
1037,2023-11-01,9
1038,2023-11-01,9
1039,2022-11-01,9
1039,2023-11-01,7
1040,2020-11-01,9
1040,2021-11-01,8
1040,2022-11-01,7
1040,2023-11-01,8
1041,2020-11-01,10
1041,2021-11-01,9
1041,2022-11-01,8
1041,2023-11-01,9
1042,2023-11-01,9
1043,2021-11-01,10
1043,2022-11-01,9
1043,2023-11-01,10
1044,2023-11-01,7
1045,2023-11-01,10
1046,2021-11-01,9
1046,2022-11-01,8
1046,2023-11-01,8
1047,2022-11-01,10
1047,2023-11-01,9
1048,2016-11-01,9
1048,2017-11-01,8
1048,2018-11-01,7
1048,2019-11-01,7
1048,2020-11-01,8
1048,2021-11-01,10
1048,2022-11-01,7
1048,2023-11-01,9
1049,2021-11-01,9
1049,2022-11-01,3
1049,2023-11-01,5
1050,2023-11-01,9
1051,2020-11-01,9
1051,2021-11-01,7
1051,2022-11-01,9
1051,2023-11-01,10
1052,2018-11-01,10
1052,2019-11-01,7
1052,2020-11-01,9
1052,2021-11-01,7
1052,2022-11-01,7
1052,2023-11-01,9
1053,2020-11-01,9
1053,2021-11-01,10
1053,2022-11-01,7
1053,2023-11-01,7
1054,2015-11-01,9
1054,2016-11-01,8
1054,2017-11-01,7
1054,2018-11-01,9
1054,2019-11-01,9
1054,2020-11-01,9
1054,2021-11-01,9
1054,2022-11-01,8
1054,2023-11-01,7
1055,2017-11-01,7
1055,2018-11-01,9
1055,2019-11-01,10
1055,2020-11-01,8
1055,2021-11-01,9
1055,2022-11-01,10
1055,2023-11-01,9
1056,2022-11-01,8
1056,2023-11-01,7
1057,2023-11-01,8
1058,2020-11-01,8
1058,2021-11-01,4
1058,2022-11-01,5
1058,2023-11-01,3
1059,2022-11-01,7
1059,2023-11-01,9
1060,2023-11-01,8
1061,2021-11-01,9
1061,2022-11-01,9
1061,2023-11-01,8
1062,2020-11-01,8
1062,2021-11-01,10
1062,2022-11-01,9
1062,2023-11-01,7
1063,2017-11-01,8
1063,2018-11-01,7
1063,2019-11-01,10
1063,2020-11-01,9
1063,2021-11-01,7
1063,2022-11-01,9
1063,2023-11-01,9
1064,2020-11-01,9
1064,2021-11-01,10
1064,2022-11-01,9
1064,2023-11-01,9
1065,2015-11-01,9
1065,2016-11-01,10
1065,2017-11-01,7
1065,2018-11-01,8
1065,2019-11-01,7
1065,2020-11-01,7
1065,2021-11-01,8
1065,2022-11-01,9
1065,2023-11-01,7
1066,2023-11-01,8
1067,2021-11-01,8
1067,2022-11-01,10
1067,2023-11-01,10
1068,2021-11-01,8
1068,2022-11-01,8
1068,2023-11-01,9
1069,2015-11-01,7
1069,2016-11-01,8
1069,2017-11-01,3
1069,2018-11-01,5
1069,2019-11-01,4
1069,2020-11-01,3
1069,2021-11-01,5
1069,2022-11-01,5
1069,2023-11-01,5
1070,2020-11-01,9
1070,2021-11-01,7
1070,2022-11-01,10
1070,2023-11-01,9
1071,2020-11-01,7
1071,2021-11-01,7
1071,2022-11-01,7
1071,2023-11-01,8
1072,2023-11-01,10
1073,2016-11-01,7
1073,2017-11-01,9
1073,2018-11-01,9
1073,2019-11-01,9
1073,2020-11-01,9
1073,2021-11-01,9
1073,2022-11-01,7
1073,2023-11-01,7
1074,2023-11-01,8
1075,2022-11-01,7
1075,2023-11-01,7
1076,2019-11-01,9
1076,2020-11-01,9
1076,2021-11-01,9
1076,2022-11-01,10
1076,2023-11-01,7
1077,2022-11-01,9
1077,2023-11-01,9
1078,2020-11-01,5
1078,2021-11-01,5
1078,2022-11-01,4
1078,2023-11-01,3
1079,2022-11-01,10
1079,2023-11-01,8
1080,2019-11-01,8
1080,2020-11-01,8
1080,2021-11-01,8
1080,2022-11-01,9
1080,2023-11-01,8
1081,2016-11-01,7
1081,2017-11-01,7
1081,2018-11-01,5
1081,2019-11-01,3
1081,2020-11-01,3
1081,2021-11-01,5
1081,2022-11-01,4
1081,2023-11-01,4
1082,2020-11-01,7
1082,2021-11-01,10
1082,2022-11-01,9
1082,2023-11-01,5
1083,2020-11-01,8
1083,2021-11-01,10
1083,2022-11-01,7
1083,2023-11-01,4
1084,2021-11-01,3
1084,2022-11-01,4
1084,2023-11-01,3
1085,2023-11-01,8
1086,2016-11-01,10
1086,2017-11-01,8
1086,2018-11-01,7
1086,2019-11-01,7
1086,2020-11-01,7
1086,2021-11-01,10
1086,2022-11-01,7
1086,2023-11-01,10
1087,2020-11-01,10
1087,2021-11-01,10
1087,2022-11-01,10
1087,2023-11-01,10
1088,2017-11-01,9
1088,2018-11-01,9
1088,2019-11-01,7
1088,2020-11-01,8
1088,2021-11-01,10
1088,2022-11-01,8
1088,2023-11-01,9
1089,2017-11-01,10
1089,2018-11-01,7
1089,2019-11-01,8
1089,2020-11-01,8
1089,2021-11-01,10
1089,2022-11-01,9
1089,2023-11-01,8
1090,2021-11-01,7
1090,2022-11-01,7
1090,2023-11-01,10
1091,2020-11-01,8
1091,2021-11-01,10
1091,2022-11-01,7
1091,2023-11-01,10
1092,2021-11-01,7
1092,2022-11-01,4
1092,2023-11-01,4
1093,2017-11-01,9
1093,2018-11-01,10
1093,2019-11-01,8
1093,2020-11-01,8
1093,2021-11-01,10
1093,2022-11-01,8
1093,2023-11-01,10
1094,2017-11-01,7
1094,2018-11-01,7
1094,2019-11-01,7
1094,2020-11-01,7
1094,2021-11-01,9
1094,2022-11-01,10
1094,2023-11-01,7
1095,2023-11-01,7
1096,2017-11-01,10
1096,2018-11-01,7
1096,2019-11-01,9
1096,2020-11-01,7
1096,2021-11-01,9
1096,2022-11-01,7
1096,2023-11-01,8
1097,2023-11-01,7
1098,2022-11-01,9
1098,2023-11-01,7
1099,2020-11-01,10
1099,2021-11-01,8
1099,2022-11-01,9
1099,2023-11-01,8
1100,2022-11-01,8
1100,2023-11-01,7
1101,2015-11-01,8
1101,2016-11-01,9
1101,2017-11-01,9
1101,2018-11-01,7
1101,2019-11-01,8
1101,2020-11-01,7
1101,2021-11-01,7
1101,2022-11-01,10
1101,2023-11-01,7
1102,2018-11-01,8
1102,2019-11-01,10
1102,2020-11-01,7
1102,2021-11-01,9
1102,2022-11-01,9
1102,2023-11-01,8
1103,2016-11-01,9
1103,2017-11-01,8
1103,2018-11-01,10
1103,2019-11-01,7
1103,2020-11-01,7
1103,2021-11-01,9
1103,2022-11-01,8
1103,2023-11-01,10
1104,2016-11-01,9
1104,2017-11-01,9
1104,2018-11-01,8
1104,2019-11-01,8
1104,2020-11-01,9
1104,2021-11-01,10
1104,2022-11-01,8
1104,2023-11-01,9
1105,2017-11-01,9
1105,2018-11-01,8
1105,2019-11-01,9
1105,2020-11-01,7
1105,2021-11-01,8
1105,2022-11-01,8
1105,2023-11-01,8
1106,2023-11-01,10
1107,2022-11-01,7
1107,2023-11-01,10
1108,2022-11-01,8
1108,2023-11-01,10
1109,2022-11-01,7
1109,2023-11-01,10
1110,2023-11-01,10
1111,2023-11-01,9
1112,2020-11-01,8
1112,2021-11-01,10
1112,2022-11-01,9
1112,2023-11-01,8
1113,2021-11-01,7
1113,2022-11-01,7
1113,2023-11-01,9
1114,2023-11-01,8
1115,2021-11-01,10
1115,2022-11-01,8
1115,2023-11-01,10
1116,2021-11-01,10
1116,2022-11-01,10
1116,2023-11-01,9
1117,2023-11-01,8
1118,2015-11-01,7
1118,2016-11-01,5
1118,2017-11-01,5
1118,2018-11-01,3
1118,2019-11-01,5
1118,2020-11-01,4
1118,2021-11-01,3
1118,2022-11-01,5
1118,2023-11-01,3
1119,2021-11-01,9
1119,2022-11-01,8
1119,2023-11-01,9
1120,2021-11-01,10
1120,2022-11-01,7
1120,2023-11-01,10
1121,2023-11-01,9
1122,2019-11-01,8
1122,2020-11-01,8
1122,2021-11-01,9
1122,2022-11-01,8
1122,2023-11-01,7
1123,2021-11-01,4
1123,2022-11-01,5
1123,2023-11-01,4
1124,2017-11-01,10
1124,2018-11-01,7
1124,2019-11-01,9
1124,2020-11-01,9
1124,2021-11-01,7
1124,2022-11-01,10
1124,2023-11-01,7
1125,2015-11-01,10
1125,2016-11-01,8
1125,2017-11-01,7
1125,2018-11-01,8
1125,2019-11-01,10
1125,2020-11-01,8
1125,2021-11-01,10
1125,2022-11-01,7
1125,2023-11-01,9
1126,2021-11-01,7
1126,2022-11-01,9
1126,2023-11-01,7
1127,2021-11-01,10
1127,2022-11-01,9
1127,2023-11-01,8
1128,2017-11-01,9
1128,2018-11-01,10
1128,2019-11-01,7
1128,2020-11-01,8
1128,2021-11-01,10
1128,2022-11-01,10
1128,2023-11-01,8
1129,2018-11-01,8
1129,2019-11-01,9
1129,2020-11-01,9
1129,2021-11-01,10
1129,2022-11-01,9
1129,2023-11-01,7
1130,2020-11-01,7
1130,2021-11-01,7
1130,2022-11-01,8
1130,2023-11-01,7
1131,2023-11-01,9
1132,2023-11-01,10
1133,2022-11-01,10
1133,2023-11-01,9
1134,2016-11-01,8
1134,2017-11-01,8
1134,2018-11-01,8
1134,2019-11-01,9
1134,2020-11-01,8
1134,2021-11-01,7
1134,2022-11-01,10
1134,2023-11-01,9
1135,2022-11-01,10
1135,2023-11-01,7
1136,2023-11-01,9
1137,2015-11-01,9
1137,2016-11-01,7
1137,2017-11-01,7
1137,2018-11-01,7
1137,2019-11-01,7
1137,2020-11-01,10
1137,2021-11-01,10
1137,2022-11-01,7
1137,2023-11-01,9
1138,2023-11-01,10
1139,2021-11-01,9
1139,2022-11-01,7
1139,2023-11-01,10
1140,2016-11-01,10
1140,2017-11-01,9
1140,2018-11-01,10
1140,2019-11-01,8
1140,2020-11-01,7
1140,2021-11-01,8
1140,2022-11-01,9
1140,2023-11-01,9
1141,2020-11-01,7
1141,2021-11-01,10
1141,2022-11-01,9
1141,2023-11-01,8
1142,2020-11-01,7
1142,2021-11-01,10
1142,2022-11-01,4
1142,2023-11-01,4
1143,2016-11-01,9
1143,2017-11-01,8
1143,2018-11-01,7
1143,2019-11-01,10
1143,2020-11-01,8
1143,2021-11-01,8
1143,2022-11-01,10
1143,2023-11-01,8
1144,2020-11-01,10
1144,2021-11-01,10
1144,2022-11-01,10
1144,2023-11-01,8
1145,2020-11-01,9
1145,2021-11-01,8
1145,2022-11-01,9
1145,2023-11-01,8
1146,2021-11-01,7
1146,2022-11-01,8
1146,2023-11-01,9
1147,2021-11-01,7
1147,2022-11-01,7
1147,2023-11-01,7
1148,2021-11-01,8
1148,2022-11-01,10
1148,2023-11-01,9
1149,2021-11-01,9
1149,2022-11-01,8
1149,2023-11-01,8
1150,2017-11-01,9
1150,2018-11-01,3
1150,2019-11-01,5
1150,2020-11-01,4
1150,2021-11-01,4
1150,2022-11-01,3
1150,2023-11-01,3
1151,2020-11-01,5
1151,2021-11-01,3
1151,2022-11-01,4
1151,2023-11-01,5
1152,2023-11-01,9
1153,2020-11-01,7
1153,2021-11-01,3
1153,2022-11-01,3
1153,2023-11-01,5
1154,2020-11-01,9
1154,2021-11-01,10
1154,2022-11-01,8
1154,2023-11-01,7
1155,2020-11-01,8
1155,2021-11-01,7
1155,2022-11-01,7
1155,2023-11-01,7
1156,2020-11-01,9
1156,2021-11-01,9
1156,2022-11-01,9
1156,2023-11-01,8
1157,2021-11-01,7
1157,2022-11-01,7
1157,2023-11-01,8
1158,2022-11-01,8
1158,2023-11-01,9
1159,2016-11-01,7
1159,2017-11-01,9
1159,2018-11-01,9
1159,2019-11-01,8
1159,2020-11-01,7
1159,2021-11-01,9
1159,2022-11-01,9
1159,2023-11-01,8
1160,2023-11-01,10
1161,2021-11-01,7
1161,2022-11-01,7
1161,2023-11-01,8
1162,2021-11-01,8
1162,2022-11-01,9
1162,2023-11-01,9
1163,2021-11-01,8
1163,2022-11-01,10
1163,2023-11-01,7
1164,2021-11-01,10
1164,2022-11-01,8
1164,2023-11-01,10
1165,2022-11-01,10
1165,2023-11-01,10
1166,2022-11-01,8
1166,2023-11-01,10
1167,2017-11-01,10
1167,2018-11-01,10
1167,2019-11-01,10
1167,2020-11-01,7
1167,2021-11-01,10
1167,2022-11-01,8
1167,2023-11-01,10
1168,2022-11-01,8
1168,2023-11-01,9
1169,2020-11-01,7
1169,2021-11-01,9
1169,2022-11-01,7
1169,2023-11-01,7
1170,2018-11-01,7
1170,2019-11-01,10
1170,2020-11-01,9
1170,2021-11-01,4
1170,2022-11-01,5
1170,2023-11-01,5
1171,2017-11-01,10
1171,2018-11-01,8
1171,2019-11-01,8
1171,2020-11-01,9
1171,2021-11-01,8
1171,2022-11-01,8
1171,2023-11-01,8
1172,2021-11-01,10
1172,2022-11-01,7
1172,2023-11-01,7
1173,2023-11-01,8
1174,2020-11-01,7
1174,2021-11-01,10
1174,2022-11-01,7
1174,2023-11-01,10
1175,2021-11-01,5
1175,2022-11-01,3
1175,2023-11-01,3
1176,2021-11-01,10
1176,2022-11-01,5
1176,2023-11-01,3
1177,2016-11-01,8
1177,2017-11-01,8
1177,2018-11-01,10
1177,2019-11-01,10
1177,2020-11-01,7
1177,2021-11-01,9
1177,2022-11-01,8
1177,2023-11-01,8
1178,2017-11-01,9
1178,2018-11-01,4
1178,2019-11-01,3
1178,2020-11-01,3
1178,2021-11-01,4
1178,2022-11-01,4
1178,2023-11-01,4
1179,2021-11-01,8
1179,2022-11-01,9
1179,2023-11-01,7
1180,2020-11-01,7
1180,2021-11-01,9
1180,2022-11-01,10
1180,2023-11-01,10
1181,2020-11-01,10
1181,2021-11-01,7
1181,2022-11-01,7
1181,2023-11-01,8
1182,2020-11-01,8
1182,2021-11-01,9
1182,2022-11-01,9
1182,2023-11-01,7
1183,2015-11-01,10
1183,2016-11-01,7
1183,2017-11-01,10
1183,2018-11-01,10
1183,2019-11-01,9
1183,2020-11-01,10
1183,2021-11-01,8
1183,2022-11-01,10
1183,2023-11-01,9
1184,2021-11-01,8
1184,2022-11-01,3
1184,2023-11-01,4
1185,2021-11-01,8
1185,2022-11-01,7
1185,2023-11-01,4
1186,2021-11-01,9
1186,2022-11-01,8
1186,2023-11-01,10
1187,2017-11-01,7
1187,2018-11-01,10
1187,2019-11-01,10
1187,2020-11-01,7
1187,2021-11-01,9
1187,2022-11-01,8
1187,2023-11-01,9
1188,2020-11-01,8
1188,2021-11-01,3
1188,2022-11-01,5
1188,2023-11-01,4
1189,2021-11-01,9
1189,2022-11-01,10
1189,2023-11-01,7
1190,2017-11-01,8
1190,2018-11-01,7
1190,2019-11-01,7
1190,2020-11-01,7
1190,2021-11-01,8
1190,2022-11-01,7
1190,2023-11-01,8
1191,2020-11-01,9
1191,2021-11-01,9
1191,2022-11-01,8
1191,2023-11-01,8
1192,2022-11-01,8
1192,2023-11-01,5
1193,2022-11-01,7
1193,2023-11-01,8
1194,2023-11-01,9
1195,2017-11-01,9
1195,2018-11-01,8
1195,2019-11-01,10
1195,2020-11-01,9
1195,2021-11-01,8
1195,2022-11-01,8
1195,2023-11-01,10
1196,2021-11-01,7
1196,2022-11-01,9
1196,2023-11-01,9
1197,2020-11-01,7
1197,2021-11-01,7
1197,2022-11-01,8
1197,2023-11-01,9
1198,2023-11-01,10
1199,2017-11-01,8
1199,2018-11-01,8
1199,2019-11-01,10
1199,2020-11-01,8
1199,2021-11-01,8
1199,2022-11-01,7
1199,2023-11-01,10
1200,2023-11-01,8
1201,2020-11-01,7
1201,2021-11-01,8
1201,2022-11-01,8
1201,2023-11-01,7
1202,2021-11-01,9
1202,2022-11-01,8
1202,2023-11-01,9
1203,2015-11-01,8
1203,2016-11-01,7
1203,2017-11-01,8
1203,2018-11-01,9
1203,2019-11-01,8
1203,2020-11-01,9
1203,2021-11-01,9
1203,2022-11-01,9
1203,2023-11-01,10
1204,2020-11-01,8
1204,2021-11-01,9
1204,2022-11-01,9
1204,2023-11-01,7
1205,2021-11-01,8
1205,2022-11-01,7
1205,2023-11-01,7
1206,2020-11-01,10
1206,2021-11-01,9
1206,2022-11-01,9
1206,2023-11-01,10
1207,2020-11-01,7
1207,2021-11-01,10
1207,2022-11-01,3
1207,2023-11-01,4
1208,2021-11-01,8
1208,2022-11-01,10
1208,2023-11-01,9
1209,2020-11-01,9
1209,2021-11-01,8
1209,2022-11-01,8
1209,2023-11-01,7
1210,2018-11-01,9
1210,2019-11-01,9
1210,2020-11-01,7
1210,2021-11-01,10
1210,2022-11-01,7
1210,2023-11-01,8
1211,2020-11-01,10
1211,2021-11-01,9
1211,2022-11-01,8
1211,2023-11-01,8
1212,2021-11-01,10
1212,2022-11-01,7
1212,2023-11-01,9
1213,2015-11-01,5
1213,2016-11-01,5
1213,2017-11-01,5
1213,2018-11-01,5
1213,2019-11-01,3
1213,2020-11-01,4
1213,2021-11-01,5
1213,2022-11-01,5
1213,2023-11-01,4
1214,2019-11-01,9
1214,2020-11-01,8
1214,2021-11-01,10
1214,2022-11-01,10
1214,2023-11-01,10
1215,2022-11-01,9
1215,2023-11-01,10
1216,2021-11-01,8
1216,2022-11-01,9
1216,2023-11-01,8
1217,2022-11-01,9
1217,2023-11-01,7
1218,2023-11-01,9
1219,2017-11-01,7
1219,2018-11-01,9
1219,2019-11-01,10
1219,2020-11-01,10
1219,2021-11-01,9
1219,2022-11-01,10
1219,2023-11-01,9
1220,2022-11-01,9
1220,2023-11-01,7
1221,2023-11-01,10
1222,2020-11-01,10
1222,2021-11-01,9
1222,2022-11-01,7
1222,2023-11-01,9
1223,2017-11-01,9
1223,2018-11-01,9
1223,2019-11-01,9
1223,2020-11-01,7
1223,2021-11-01,9
1223,2022-11-01,10
1223,2023-11-01,7
1224,2021-11-01,8
1224,2022-11-01,8
1224,2023-11-01,9
1225,2022-11-01,8
1225,2023-11-01,7
1226,2022-11-01,8
1226,2023-11-01,8
1227,2019-11-01,7
1227,2020-11-01,7
1227,2021-11-01,8
1227,2022-11-01,8
1227,2023-11-01,7
1228,2017-11-01,7
1228,2018-11-01,8
1228,2019-11-01,9
1228,2020-11-01,4
1228,2021-11-01,5
1228,2022-11-01,3
1228,2023-11-01,3
1229,2021-11-01,8
1229,2022-11-01,10
1229,2023-11-01,7
1230,2023-11-01,7
1231,2022-11-01,10
1231,2023-11-01,8
1232,2020-11-01,7
1232,2021-11-01,9
1232,2022-11-01,10
1232,2023-11-01,7
1233,2020-11-01,8
1233,2021-11-01,8
1233,2022-11-01,10
1233,2023-11-01,8
1234,2022-11-01,7
1234,2023-11-01,7
1235,2021-11-01,9
1235,2022-11-01,7
1235,2023-11-01,8
1236,2021-11-01,9
1236,2022-11-01,7
1236,2023-11-01,7
1237,2016-11-01,7
1237,2017-11-01,3
1237,2018-11-01,4
1237,2019-11-01,4
1237,2020-11-01,5
1237,2021-11-01,3
1237,2022-11-01,3
1237,2023-11-01,5
