employee_id,type,start,days,status
973,Earned Leave,2020-03-13,6,Approved
973,Sick Leave,2020-05-09,2,Approved
973,Earned Leave,2022-07-14,3,Approved
973,Sick Leave,2022-02-27,2,Approved
973,Earned Leave,2023-06-19,4,Approved
974,Earned Leave,2021-11-27,7,Approved
974,Sick Leave,2022-03-01,3,Approved
974,Earned Leave,2023-02-07,3,Approved
974,Sick Leave,2023-03-23,2,Approved
975,Earned Leave,2022-09-02,5,Approved
976,Earned Leave,2018-09-11,6,Approved
976,Earned Leave,2019-03-19,5,Approved
976,Earned Leave,2020-05-01,7,Approved
976,Earned Leave,2021-05-12,3,Approved
976,Sick Leave,2021-06-11,2,Approved
976,Earned Leave,2022-11-10,4,Approved
976,Sick Leave,2022-05-10,2,Approved
976,Earned Leave,2023-04-14,7,Approved
977,Sick Leave,2023-10-23,3,Approved
979,Sick Leave,2023-11-02,2,Approved
980,Sick Leave,2023-07-12,2,Approved
981,Earned Leave,2018-10-01,4,Approved
981,Sick Leave,2018-11-14,3,Approved
981,Earned Leave,2020-11-07,7,Approved
981,Earned Leave,2021-10-20,7,Approved
981,Earned Leave,2022-02-23,5,Approved
981,Earned Leave,2023-02-22,3,Approved
981,Sick Leave,2023-01-04,3,Approved
982,Earned Leave,2016-11-24,4,Approved
982,Sick Leave,2016-07-09,3,Approved
982,Earned Leave,2017-07-21,6,Approved
982,Sick Leave,2017-07-21,3,Approved
982,Earned Leave,2018-06-24,7,Approved
982,Sick Leave,2018-04-05,2,Approved
983,Earned Leave,2022-09-20,7,Approved
983,Sick Leave,2022-10-21,2,Approved
983,Earned Leave,2023-03-21,5,Approved
983,Sick Leave,2023-02-08,3,Approved
984,Earned Leave,2020-01-25,4,Approved
984,Earned Leave,2021-08-06,5,Approved
984,Sick Leave,2021-11-19,3,Approved
984,Earned Leave,2022-09-20,3,Approved
984,Earned Leave,2023-11-10,6,Approved
984,Sick Leave,2023-01-11,2,Approved
985,Earned Leave,2018-10-05,6,Approved
985,Sick Leave,2019-10-02,2,Approved
985,Earned Leave,2020-08-03,3,Approved
985,Earned Leave,2021-11-15,7,Approved
985,Sick Leave,2021-02-13,3,Approved
985,Earned Leave,2022-11-19,4,Approved
985,Sick Leave,2022-10-10,2,Approved
985,Earned Leave,2023-05-22,5,Approved
985,Sick Leave,2023-10-24,2,Approved
986,Earned Leave,2022-06-04,7,Approved
986,Sick Leave,2022-09-24,3,Approved
986,Earned Leave,2023-04-16,7,Approved
987,Earned Leave,2021-10-13,3,Approved
987,Sick Leave,2021-09-23,2,Approved
987,Earned Leave,2022-01-26,7,Approved
987,Sick Leave,2023-09-17,3,Approved
988,Sick Leave,2021-09-25,3,Approved
988,Earned Leave,2022-10-10,6,Approved
988,Sick Leave,2022-10-10,2,Approved
988,Earned Leave,2023-03-20,4,Approved
989,Earned Leave,2021-02-16,5,Approved
989,Earned Leave,2022-04-23,5,Approved
989,Sick Leave,2023-08-12,2,Approved
990,Earned Leave,2020-11-10,4,Approved
990,Sick Leave,2021-03-13,2,Approved
990,Earned Leave,2022-11-14,6,Approved
990,Earned Leave,2023-07-11,5,Approved
990,Sick Leave,2023-10-07,2,Approved
991,Sick Leave,2022-10-27,3,Approved
991,Earned Leave,2023-08-24,3,Approved
991,Sick Leave,2023-08-24,3,Approved
992,Earned Leave,2021-07-02,4,Approved
992,Earned Leave,2022-08-03,7,Approved
992,Earned Leave,2023-06-24,3,Approved
993,Earned Leave,2021-01-08,7,Approved
993,Earned Leave,2022-10-22,4,Approved
993,Earned Leave,2023-02-20,7,Approved
994,Earned Leave,2021-03-20,4,Approved
995,Earned Leave,2023-01-06,6,Approved
996,Sick Leave,2021-04-08,3,Approved
996,Earned Leave,2022-05-14,4,Approved
996,Sick Leave,2022-06-04,2,Approved
996,Earned Leave,2023-09-05,7,Approved
997,Sick Leave,2022-09-24,3,Approved
997,Earned Leave,2023-11-14,3,Approved
998,Earned Leave,2020-10-10,4,Approved
998,Earned Leave,2022-08-14,6,Approved
998,Sick Leave,2022-09-01,2,Approved
998,Earned Leave,2023-11-08,3,Approved
998,Sick Leave,2023-11-22,3,Approved
999,Sick Leave,2020-03-26,3,Approved
999,Earned Leave,2021-01-24,3,Approved
999,Sick Leave,2021-08-20,3,Approved
999,Earned Leave,2022-02-11,5,Approved
999,Sick Leave,2022-04-25,3,Approved
999,Earned Leave,2023-07-27,7,Approved
999,Sick Leave,2023-05-17,2,Approved
1000,Earned Leave,2022-11-09,7,Approved
1000,Earned Leave,2023-07-06,5,Approved
1000,Sick Leave,2023-11-13,3,Approved
1001,Earned Leave,2020-10-08,7,Approved
1001,Earned Leave,2021-02-17,4,Approved
1001,Earned Leave,2023-01-12,4,Approved
1002,Sick Leave,2022-11-05,2,Approved
1002,Earned Leave,2023-09-26,4,Approved
1003,Earned Leave,2020-10-05,5,Approved
1003,Earned Leave,2021-11-06,7,Approved
1003,Earned Leave,2023-02-11,6,Approved
1004,Earned Leave,2021-04-16,6,Approved
1004,Sick Leave,2021-04-07,3,Approved
1004,Earned Leave,2022-06-17,3,Approved
1004,Sick Leave,2022-09-04,2,Approved
1005,Earned Leave,2022-02-03,5,Approved
1005,Earned Leave,2023-02-14,5,Approved
1009,Sick Leave,2021-11-15,3,Approved
1009,Earned Leave,2022-08-08,5,Approved
1009,Earned Leave,2023-04-07,4,Approved
1009,Sick Leave,2023-05-05,3,Approved
1010,Earned Leave,2021-10-20,6,Approved
1010,Sick Leave,2021-04-27,2,Approved
1010,Sick Leave,2022-09-03,2,Approved
1010,Earned Leave,2023-11-02,6,Approved
1010,Sick Leave,2023-04-07,2,Approved
1011,Earned Leave,2021-10-19,7,Approved
1011,Earned Leave,2023-10-19,3,Approved
1012,Earned Leave,2020-04-06,5,Approved
1012,Earned Leave,2021-03-16,7,Approved
1012,Sick Leave,2021-08-22,3,Approved
1012,Earned Leave,2022-08-27,3,Approved
1013,Earned Leave,2022-08-03,5,Approved
1014,Earned Leave,2022-08-10,7,Approved
1014,Sick Leave,2022-07-25,3,Approved
1014,Earned Leave,2023-08-19,6,Approved
1015,Earned Leave,2021-11-08,4,Approved
1015,Sick Leave,2021-08-05,3,Approved
1015,Earned Leave,2022-08-13,3,Approved
1015,Sick Leave,2022-01-25,2,Approved
1015,Earned Leave,2023-05-13,6,Approved
1015,Sick Leave,2023-07-14,2,Approved
1016,Earned Leave,2019-06-21,4,Approved
1016,Sick Leave,2019-09-13,3,Approved
1016,Earned Leave,2020-04-07,6,Approved
1016,Earned Leave,2022-08-15,7,Approved
1016,Earned Leave,2023-06-11,6,Approved
1016,Sick Leave,2023-09-06,2,Approved
1017,Earned Leave,2022-09-23,4,Approved
1017,Earned Leave,2023-07-25,6,Approved
1018,Earned Leave,2022-09-03,3,Approved
1018,Sick Leave,2023-02-14,2,Approved
1019,Earned Leave,2020-06-03,4,Approved
1019,Sick Leave,2020-08-02,2,Approved
1019,Sick Leave,2021-01-19,2,Approved
1019,Sick Leave,2022-05-05,3,Approved
1020,Earned Leave,2022-10-09,6,Approved
1021,Earned Leave,2020-07-15,7,Approved
1021,Earned Leave,2021-10-13,3,Approved
1021,Sick Leave,2021-08-18,2,Approved
1021,Sick Leave,2023-04-07,3,Approved
1022,Earned Leave,2022-03-01,5,Approved
1022,Earned Leave,2023-08-24,7,Approved
1022,Sick Leave,2023-03-23,3,Approved
1023,Earned Leave,2020-09-27,6,Approved
1023,Earned Leave,2021-05-14,6,Approved
1023,Sick Leave,2021-10-08,2,Approved
1023,Earned Leave,2022-11-05,6,Approved
1023,Sick Leave,2023-01-12,3,Approved
1024,Earned Leave,2022-06-12,6,Approved
1024,Sick Leave,2023-02-09,3,Approved
1025,Sick Leave,2022-10-07,3,Approved
1025,Earned Leave,2023-11-01,7,Approved
1026,Earned Leave,2022-11-05,5,Approved
1026,Sick Leave,2022-04-15,3,Approved
1026,Earned Leave,2023-07-19,3,Approved
1027,Earned Leave,2023-11-14,5,Approved
1028,Sick Leave,2022-03-16,2,Approved
1029,Earned Leave,2017-07-17,5,Approved
1029,Earned Leave,2018-01-09,3,Approved
1029,Earned Leave,2021-11-18,3,Approved
1029,Earned Leave,2022-11-08,7,Approved
1029,Sick Leave,2022-10-14,3,Approved
1029,Earned Leave,2023-11-12,7,Approved
1030,Earned Leave,2021-11-20,6,Rejected
1031,Earned Leave,2019-02-18,4,Approved
1031,Sick Leave,2019-09-13,3,Approved
1031,Earned Leave,2021-04-20,4,Approved
1031,Earned Leave,2022-03-24,4,Approved
1031,Earned Leave,2023-02-05,4,Approved
1031,Sick Leave,2023-07-01,2,Approved
1032,Sick Leave,2023-09-04,2,Approved
1033,Earned Leave,2018-02-23,7,Approved
1033,Earned Leave,2019-02-13,6,Approved
1033,Earned Leave,2020-11-07,7,Approved
1033,Sick Leave,2020-09-15,3,Approved
1033,Earned Leave,2021-09-09,4,Approved
1033,Sick Leave,2021-11-11,2,Approved
1033,Earned Leave,2022-10-07,4,Approved
1033,Earned Leave,2023-01-18,6,Approved
1033,Sick Leave,2023-11-21,2,Approved
1035,Earned Leave,2018-04-26,7,Approved
1035,Sick Leave,2018-11-05,3,Approved
1035,Earned Leave,2019-10-09,7,Approved
1035,Sick Leave,2019-02-20,2,Approved
1035,Sick Leave,2020-07-07,2,Approved
1035,Earned Leave,2022-09-10,6,Approved
1035,Earned Leave,2023-01-03,3,Approved
1037,Sick Leave,2022-11-27,3,Approved
1037,Earned Leave,2023-03-03,7,Approved
1037,Sick Leave,2023-08-02,2,Approved
1039,Earned Leave,2022-09-10,6,Approved
1039,Earned Leave,2023-09-17,3,Approved
1040,Earned Leave,2021-09-06,6,Approved
1040,Earned Leave,2022-08-25,3,Approved
1040,Earned Leave,2023-01-27,4,Approved
1041,Earned Leave,2020-10-05,5,Approved
1041,Sick Leave,2020-06-22,3,Approved
1041,Earned Leave,2021-11-15,3,Approved
1041,Sick Leave,2021-05-07,2,Approved
1041,Sick Leave,2022-06-11,3,Approved
1041,Sick Leave,2023-04-08,3,Approved
1042,Earned Leave,2023-10-11,5,Approved
1043,Earned Leave,2021-03-13,3,Approved
1043,Earned Leave,2022-06-11,5,Approved
1046,Earned Leave,2023-10-03,5,Approved
1047,Earned Leave,2023-01-01,7,Approved
1048,Earned Leave,2017-05-11,4,Approved
1048,Earned Leave,2018-02-19,6,Approved
1048,Earned Leave,2019-11-12,3,Rejected
1048,Earned Leave,2020-09-22,5,Approved
1048,Earned Leave,2022-04-27,7,Approved
1048,Earned Leave,2023-01-26,6,Approved
1050,Earned Leave,2023-11-13,7,Approved
1051,Earned Leave,2021-04-20,7,Approved
1051,Earned Leave,2022-05-08,6,Approved
1051,Sick Leave,2023-03-19,2,Approved
1052,Earned Leave,2018-09-09,7,Approved
1052,Earned Leave,2019-11-08,4,Approved
1052,Sick Leave,2020-06-24,2,Approved
1052,Earned Leave,2021-04-09,7,Approved
1052,Sick Leave,2021-06-15,3,Approved
1052,Earned Leave,2023-09-09,5,Approved
1052,Sick Leave,2023-09-22,3,Approved
1053,Sick Leave,2023-06-06,2,Approved
1054,Earned Leave,2016-05-25,6,Approved
1054,Earned Leave,2019-06-05,3,Approved
1054,Earned Leave,2020-11-07,6,Approved
1054,Earned Leave,2021-03-11,7,Approved
1054,Earned Leave,2022-10-16,3,Approved
1054,Sick Leave,2023-01-03,2,Approved
1055,Sick Leave,2018-05-19,2,Approved
1055,Earned Leave,2019-02-16,5,Approved
1055,Earned Leave,2020-05-15,7,Approved
1055,Earned Leave,2021-06-19,6,Approved
1055,Earned Leave,2022-10-07,5,Approved
1055,Earned Leave,2023-03-07,4,Approved
1057,Sick Leave,2023-11-09,2,Approved
1058,Earned Leave,2021-05-12,3,Approved
1058,Sick Leave,2021-06-27,3,Approved
1059,Earned Leave,2023-10-20,7,Approved
1060,Sick Leave,2023-09-10,2,Approved
1061,Earned Leave,2022-08-16,5,Approved
1061,Sick Leave,2022-02-17,3,Approved
1061,Earned Leave,2023-03-21,5,Approved
1061,Sick Leave,2023-11-19,3,Approved
1062,Earned Leave,2020-07-13,7,Approved
1062,Earned Leave,2021-04-15,4,Approved
1062,Earned Leave,2022-04-04,7,Approved
1062,Sick Leave,2022-08-16,3,Approved
1062,Earned Leave,2023-01-12,6,Approved
1063,Sick Leave,2017-10-14,3,Approved
1063,Earned Leave,2019-02-04,7,Approved
1063,Sick Leave,2022-03-18,2,Approved
1063,Earned Leave,2023-10-22,5,Approved
1064,Earned Leave,2021-08-22,3,Approved
1064,Earned Leave,2022-06-21,4,Approved
1065,Earned Leave,2015-10-23,3,Approved
1065,Earned Leave,2016-09-12,4,Approved
1065,Earned Leave,2017-05-18,7,Approved
1065,Sick Leave,2017-02-13,3,Approved
1065,Earned Leave,2018-10-11,4,Approved
1065,Earned Leave,2019-04-08,3,Approved
1065,Earned Leave,2020-06-13,4,Approved
1065,Sick Leave,2020-07-26,3,Approved
1065,Sick Leave,2021-01-18,2,Approved
1067,Earned Leave,2022-01-06,4,Approved
1067,Earned Leave,2023-06-07,7,Approved
1067,Sick Leave,2023-09-22,2,Approved
1068,Earned Leave,2021-04-26,6,Approved
1068,Earned Leave,2022-09-05,7,Approved
1068,Sick Leave,2022-01-08,2,Approved
1068,Earned Leave,2023-03-20,6,Approved
1068,Sick Leave,2023-01-21,3,Approved
1069,Earned Leave,2017-09-27,5,Approved
1070,Earned Leave,2022-09-18,3,Approved
1070,Sick Leave,2022-05-25,3,Approved
1070,Earned Leave,2023-06-07,3,Approved
1070,Sick Leave,2023-10-27,2,Approved
1071,Earned Leave,2020-03-09,3,Approved
1071,Earned Leave,2023-05-07,7,Approved
1072,Earned Leave,2023-04-12,5,Approved
1073,Earned Leave,2017-03-18,7,Approved
1073,Earned Leave,2018-10-08,5,Approved
1073,Earned Leave,2019-04-19,3,Approved
1073,Sick Leave,2019-07-18,3,Approved
1073,Earned Leave,2020-08-17,3,Approved
1073,Sick Leave,2020-04-19,2,Approved
1073,Earned Leave,2021-02-07,7,Approved
1073,Earned Leave,2022-07-11,4,Approved
1073,Earned Leave,2023-08-20,4,Approved
1073,Sick Leave,2023-04-01,2,Approved
1075,Earned Leave,2023-07-09,7,Approved
1076,Earned Leave,2020-06-25,4,Approved
1077,Earned Leave,2023-05-25,5,Approved
1078,Earned Leave,2020-10-24,3,Approved
1080,Earned Leave,2022-09-17,4,Approved
1080,Earned Leave,2023-01-18,7,Approved
1081,Earned Leave,2017-10-11,3,Approved
1081,Sick Leave,2017-08-07,2,Approved
1082,Earned Leave,2020-08-11,4,Approved
1082,Earned Leave,2021-03-23,4,Approved
1082,Sick Leave,2021-07-14,2,Approved
1082,Sick Leave,2022-01-21,2,Approved
1082,Earned Leave,2023-01-19,3,Approved
1082,Sick Leave,2023-01-07,3,Approved
1083,Earned Leave,2020-11-09,6,Approved
1083,Sick Leave,2021-03-03,2,Approved
1083,Earned Leave,2022-01-18,4,Approved
1083,Sick Leave,2022-01-02,2,Approved
1084,Sick Leave,2021-09-09,3,Approved
1086,Earned Leave,2017-04-24,4,Approved
1086,Earned Leave,2018-02-18,5,Approved
1086,Sick Leave,2018-11-24,3,Approved
1086,Earned Leave,2021-04-07,7,Approved
1086,Earned Leave,2022-08-25,6,Approved
1086,Earned Leave,2023-04-27,7,Approved
1087,Earned Leave,2021-06-13,5,Approved
1087,Earned Leave,2022-11-07,6,Approved
1088,Earned Leave,2018-02-01,5,Approved
1088,Sick Leave,2018-07-24,2,Approved
1088,Earned Leave,2019-03-04,6,Approved
1088,Sick Leave,2020-04-24,3,Approved
1088,Earned Leave,2021-03-01,7,Approved
1088,Earned Leave,2023-02-12,5,Approved
1089,Earned Leave,2017-10-12,7,Approved
1089,Sick Leave,2018-03-26,3,Approved
1089,Earned Leave,2019-05-13,4,Approved
1089,Sick Leave,2019-08-09,2,Approved
1089,Earned Leave,2021-08-11,3,Approved
1089,Earned Leave,2022-05-05,7,Approved
1089,Earned Leave,2023-07-12,5,Approved
1090,Earned Leave,2022-02-14,4,Approved
1090,Sick Leave,2022-08-27,2,Approved
1090,Earned Leave,2023-07-10,6,Approved
1091,Earned Leave,2020-11-09,6,Approved
1091,Earned Leave,2021-09-22,4,Approved
1091,Earned Leave,2022-11-27,5,Approved
1091,Sick Leave,2022-11-20,3,Approved
1092,Earned Leave,2021-10-09,4,Approved
1092,Sick Leave,2021-10-07,3,Approved
1093,Sick Leave,2018-03-06,2,Approved
1093,Earned Leave,2019-07-05,3,Approved
1093,Sick Leave,2019-04-27,3,Approved
1093,Earned Leave,2020-04-22,5,Approved
1093,Sick Leave,2020-06-05,3,Approved
1093,Earned Leave,2021-06-16,5,Approved
1093,Sick Leave,2021-06-21,2,Approved
1093,Earned Leave,2022-11-07,5,Approved
1093,Sick Leave,2022-07-13,3,Approved
1094,Earned Leave,2019-07-21,7,Approved
1094,Earned Leave,2020-11-18,5,Approved
1094,Earned Leave,2021-04-10,4,Approved
1094,Sick Leave,2021-01-15,3,Approved
1094,Earned Leave,2022-11-18,4,Approved
1094,Earned Leave,2023-11-22,6,Approved
1095,Earned Leave,2023-09-08,5,Approved
1096,Earned Leave,2018-04-24,7,Approved
1096,Earned Leave,2019-09-13,6,Approved
1096,Sick Leave,2019-02-26,3,Approved
1096,Earned Leave,2020-04-21,7,Approved
1096,Earned Leave,2021-10-05,7,Approved
1096,Earned Leave,2022-02-23,5,Approved
1096,Earned Leave,2023-11-01,7,Approved
1098,Earned Leave,2022-11-26,7,Approved
1099,Earned Leave,2021-03-05,5,Approved
1099,Earned Leave,2023-11-23,5,Approved
1100,Earned Leave,2023-09-14,5,Approved
1101,Earned Leave,2017-04-23,3,Approved
1101,Earned Leave,2018-02-01,3,Approved
1101,Sick Leave,2018-03-11,3,Approved
1101,Earned Leave,2019-09-02,7,Approved
1101,Sick Leave,2019-03-03,2,Approved
1101,Sick Leave,2020-08-01,2,Approved
1101,Sick Leave,2021-06-13,3,Approved
1101,Earned Leave,2022-04-03,5,Approved
1101,Earned Leave,2023-04-18,5,Approved
1101,Sick Leave,2023-06-19,2,Approved
1102,Earned Leave,2019-11-07,5,Approved
1102,Sick Leave,2019-11-11,2,Approved
1102,Sick Leave,2020-11-07,3,Approved
1102,Earned Leave,2021-09-08,7,Approved
1102,Sick Leave,2021-06-03,3,Approved
1102,Earned Leave,2022-04-14,3,Approved
1102,Earned Leave,2023-03-16,6,Approved
1103,Earned Leave,2017-10-11,4,Approved
1103,Sick Leave,2017-06-24,3,Approved
1103,Earned Leave,2018-03-14,5,Approved
1103,Earned Leave,2019-06-24,4,Approved
1103,Sick Leave,2019-03-16,3,Approved
1103,Earned Leave,2020-01-27,5,Approved
1103,Sick Leave,2020-10-16,3,Approved
1103,Earned Leave,2022-05-27,3,Approved
1103,Sick Leave,2022-06-24,2,Approved
1103,Earned Leave,2023-01-10,5,Approved
1104,Earned Leave,2017-10-22,7,Approved
1104,Sick Leave,2017-02-11,3,Approved
1104,Earned Leave,2018-06-12,5,Approved
1104,Earned Leave,2019-06-23,5,Approved
1104,Sick Leave,2019-05-15,3,Approved
1104,Sick Leave,2020-04-08,2,Approved
1104,Earned Leave,2021-02-01,3,Approved
1104,Earned Leave,2022-02-17,5,Approved
1104,Earned Leave,2023-06-05,5,Approved
1105,Earned Leave,2018-02-25,3,Approved
1105,Earned Leave,2019-10-18,3,Approved
1105,Sick Leave,2019-05-15,2,Approved
1105,Earned Leave,2020-03-08,7,Approved
1105,Earned Leave,2021-06-03,5,Approved
1105,Sick Leave,2021-08-18,2,Approved
1105,Earned Leave,2023-02-09,6,Approved
1105,Sick Leave,2023-08-02,3,Approved
1106,Earned Leave,2023-07-02,7,Approved
1107,Sick Leave,2022-10-23,3,Approved
1107,Sick Leave,2023-01-07,2,Approved
1108,Earned Leave,2022-11-01,7,Approved
1108,Sick Leave,2022-11-15,2,Approved
1108,Earned Leave,2023-03-12,6,Approved
1109,Earned Leave,2023-09-22,7,Approved
1109,Sick Leave,2023-03-24,3,Approved
1112,Earned Leave,2020-08-23,5,Approved
1112,Earned Leave,2021-10-15,6,Approved
1112,Sick Leave,2021-04-23,3,Approved
1112,Earned Leave,2022-01-04,6,Approved
1112,Earned Leave,2023-07-03,4,Approved
1112,Sick Leave,2023-08-11,3,Approved
1113,Sick Leave,2022-06-21,2,Approved
1113,Sick Leave,2023-08-13,3,Approved
1114,Earned Leave,2023-10-10,3,Approved
1114,Sick Leave,2023-03-11,2,Approved
1115,Earned Leave,2022-08-08,3,Approved
1115,Earned Leave,2023-09-25,3,Approved
1116,Earned Leave,2023-06-01,6,Approved
1116,Sick Leave,2023-08-07,2,Approved
1117,Earned Leave,2023-06-25,6,Approved
1117,Sick Leave,2023-05-18,2,Approved
1119,Earned Leave,2022-07-20,7,Approved
1119,Earned Leave,2023-02-14,7,Approved
1120,Sick Leave,2022-08-18,2,Approved
1120,Sick Leave,2023-10-10,3,Approved
1121,Earned Leave,2023-10-24,4,Approved
1122,Sick Leave,2019-08-02,2,Approved
1122,Sick Leave,2020-06-23,2,Approved
1122,Earned Leave,2021-07-20,5,Approved
1122,Sick Leave,2021-09-11,3,Approved
1122,Earned Leave,2022-06-04,5,Approved
1122,Sick Leave,2022-04-07,2,Approved
1122,Earned Leave,2023-08-22,3,Approved
1122,Sick Leave,2023-03-02,3,Approved
1124,Earned Leave,2018-03-21,5,Approved
1124,Sick Leave,2018-01-20,2,Approved
1124,Earned Leave,2019-11-24,4,Approved
1124,Sick Leave,2019-07-19,2,Approved
1124,Earned Leave,2021-09-22,3,Approved
1124,Sick Leave,2021-03-15,2,Approved
1124,Earned Leave,2022-09-01,4,Approved
1124,Sick Leave,2022-09-05,2,Approved
1125,Earned Leave,2016-10-23,6,Approved
1125,Sick Leave,2016-11-27,3,Approved
1125,Earned Leave,2017-07-01,7,Approved
1125,Earned Leave,2018-06-23,5,Approved
1125,Earned Leave,2019-10-03,7,Approved
1125,Earned Leave,2020-08-19,7,Approved
1125,Sick Leave,2020-07-12,3,Approved
1125,Earned Leave,2021-10-06,3,Approved
1125,Earned Leave,2022-06-09,4,Approved
1125,Earned Leave,2023-04-07,5,Approved
1126,Earned Leave,2022-08-16,6,Approved
1126,Sick Leave,2022-07-27,3,Approved
1126,Sick Leave,2023-03-24,2,Approved
1127,Earned Leave,2021-05-17,7,Approved
1127,Earned Leave,2022-03-15,7,Approved
1127,Earned Leave,2023-03-10,7,Approved
1128,Earned Leave,2018-09-10,3,Approved
1128,Earned Leave,2019-10-22,4,Approved
1128,Earned Leave,2021-04-18,4,Approved
1128,Earned Leave,2022-06-13,3,Approved
1128,Earned Leave,2023-10-05,7,Approved
1129,Earned Leave,2019-10-26,7,Approved
1129,Earned Leave,2020-02-24,6,Approved
1129,Sick Leave,2021-02-24,3,Approved
1129,Sick Leave,2022-03-08,3,Approved
1129,Earned Leave,2023-02-17,6,Approved
1130,Earned Leave,2021-01-09,5,Approved
1130,Earned Leave,2022-01-02,3,Approved
1130,Earned Leave,2023-10-05,6,Approved
1131,Earned Leave,2023-11-09,5,Approved
1133,Earned Leave,2022-07-05,6,Approved
1133,Earned Leave,2023-02-18,3,Approved
1133,Sick Leave,2023-05-06,2,Approved
1134,Sick Leave,2016-10-03,3,Approved
1134,Earned Leave,2017-03-06,6,Approved
1134,Sick Leave,2017-08-27,3,Approved
1134,Earned Leave,2018-03-06,5,Approved
1134,Earned Leave,2019-11-05,5,Approved
1134,Earned Leave,2021-03-15,3,Approved
1134,Earned Leave,2022-07-22,7,Approved
1134,Sick Leave,2022-09-19,3,Approved
1134,Earned Leave,2023-10-13,6,Approved
1135,Sick Leave,2022-07-16,3,Approved
1135,Earned Leave,2023-05-24,3,Approved
1137,Earned Leave,2016-03-11,4,Approved
1137,Sick Leave,2016-01-15,3,Approved
1137,Earned Leave,2017-07-19,4,Approved
1137,Earned Leave,2018-07-02,6,Approved
1137,Sick Leave,2018-10-27,3,Approved
1137,Earned Leave,2019-04-06,4,Approved
1137,Earned Leave,2020-06-08,6,Approved
1137,Sick Leave,2020-10-24,2,Approved
1137,Earned Leave,2021-06-03,6,Approved
1137,Earned Leave,2022-09-27,4,Approved
1139,Earned Leave,2023-08-04,6,Approved
1140,Earned Leave,2017-02-16,3,Approved
1140,Earned Leave,2018-08-11,6,Approved
1140,Sick Leave,2018-01-20,2,Approved
1140,Sick Leave,2019-05-09,3,Approved
1140,Earned Leave,2020-06-13,6,Approved
1140,Sick Leave,2020-10-11,3,Approved
1140,Earned Leave,2021-07-15,3,Approved
1140,Sick Leave,2021-11-07,3,Approved
1140,Sick Leave,2022-05-22,3,Approved
1140,Sick Leave,2023-08-18,3,Approved
1141,Earned Leave,2021-09-27,4,Approved
1141,Sick Leave,2021-02-20,2,Approved
1141,Sick Leave,2022-10-14,3,Approved
1141,Sick Leave,2023-03-23,2,Approved
1142,Earned Leave,2021-06-17,6,Approved
1142,Earned Leave,2022-11-21,4,Rejected
1142,Sick Leave,2022-09-02,2,Approved
1143,Earned Leave,2017-02-10,3,Approved
1143,Earned Leave,2018-05-07,7,Approved
1143,Earned Leave,2019-01-04,5,Approved
1143,Earned Leave,2020-05-09,7,Approved
1143,Earned Leave,2022-08-19,6,Approved
1143,Earned Leave,2023-03-12,3,Approved
1144,Earned Leave,2020-06-25,4,Approved
1145,Earned Leave,2020-06-25,6,Approved
1145,Sick Leave,2020-09-15,2,Approved
1145,Earned Leave,2021-01-03,4,Approved
1145,Sick Leave,2021-01-02,2,Approved
1145,Earned Leave,2022-09-03,4,Approved
1145,Sick Leave,2022-04-02,3,Approved
1145,Earned Leave,2023-03-24,6,Approved
1145,Sick Leave,2023-06-26,3,Approved
1146,Earned Leave,2022-06-13,7,Approved
1146,Sick Leave,2022-11-02,2,Approved
1146,Earned Leave,2023-09-02,3,Approved
1146,Sick Leave,2023-08-08,2,Approved
1147,Earned Leave,2021-09-24,3,Approved
1147,Earned Leave,2022-02-08,7,Approved
1147,Sick Leave,2022-05-18,2,Approved
1148,Earned Leave,2021-08-02,6,Approved
1148,Sick Leave,2021-03-18,3,Approved
1148,Earned Leave,2022-01-23,6,Approved
1148,Sick Leave,2022-10-24,3,Approved
1148,Earned Leave,2023-09-26,6,Approved
1148,Sick Leave,2023-02-19,2,Approved
1149,Earned Leave,2021-10-20,5,Approved
1149,Sick Leave,2022-07-07,2,Approved
1149,Earned Leave,2023-04-05,7,Approved
1149,Sick Leave,2023-03-23,2,Approved
1150,Sick Leave,2017-08-06,3,Approved
1150,Earned Leave,2019-03-23,4,Approved
1151,Earned Leave,2020-10-04,6,Approved
1151,Sick Leave,2020-01-22,2,Approved
1153,Sick Leave,2020-07-26,3,Approved
1153,Earned Leave,2021-05-03,3,Approved
1153,Sick Leave,2021-03-07,2,Approved
1154,Sick Leave,2023-09-16,3,Approved
1155,Earned Leave,2021-06-22,5,Approved
1155,Earned Leave,2023-01-16,6,Approved
1156,Earned Leave,2021-04-15,3,Approved
1156,Sick Leave,2022-03-10,2,Approved
1156,Earned Leave,2023-10-01,7,Approved
1156,Sick Leave,2023-04-22,2,Approved
1157,Earned Leave,2022-05-10,6,Approved
1157,Sick Leave,2022-11-04,2,Approved
1157,Earned Leave,2023-09-06,7,Approved
1157,Sick Leave,2023-06-09,2,Approved
1158,Earned Leave,2023-01-20,6,Approved
1158,Sick Leave,2023-02-15,2,Approved
1159,Earned Leave,2016-01-18,6,Approved
1159,Sick Leave,2016-09-02,2,Approved
1159,Earned Leave,2017-03-14,6,Approved
1159,Sick Leave,2017-06-07,2,Approved
1159,Sick Leave,2018-09-05,2,Approved
1159,Earned Leave,2019-09-09,5,Approved
1159,Sick Leave,2019-01-14,3,Approved
1159,Earned Leave,2020-07-12,4,Approved
1159,Sick Leave,2020-07-03,2,Approved
1159,Earned Leave,2021-08-14,4,Approved
